t,x,xHat
3.989822670059028,-0.7501110696304534,-0.875
4.021238596594926,-0.7705132427757831,-0.875
4.0526545231308235,-0.7901550123756844,-0.875
4.084070449666721,-0.8090169943749416,-0.875
4.115486376202619,-0.8270805742745562,-0.875
4.146902302738517,-0.8443279255020095,-0.875
4.1783182292744145,-0.8607420270039383,-0.875
4.209734155810312,-0.8763066800438585,-0.875
4.24115008234621,-0.8910065241883629,-0.875
4.272566008882108,-0.9048270524660148,-0.875
4.3039819354180056,-0.9177546256839767,-0.875
4.335397861953903,-0.9297764858882472,-0.875
4.366813788489801,-0.9408807689542216,-0.875
4.398229715025699,-0.95105651629515,-0.875
4.429645641561597,-0.9602936856769397,-0.875
4.461061568097494,-0.9685831611286281,-0.875
4.492477494633392,-0.9759167619387448,-0.875
4.52389342116929,-0.9822872507286864,-0.875
4.555309347705188,-0.9876883405951358,-0.875
4.586725274241085,-0.9921147013144762,-0.875
4.618141200776983,-0.9955619646030788,-0.875
4.649557127312881,-0.9980267284282708,-0.875
4.680973053848779,-0.9995065603657312,-0.875
4.712388980384676,-1,-0.875
4.743804906920574,-0.9995065603657319,-0.875
4.775220833456472,-0.9980267284282724,-0.875
4.80663675999237,-0.9955619646030813,-0.875
4.838052686528267,-0.9921147013144797,-0.875
4.869468613064165,-0.98768834059514,-0.875
4.900884539600063,-0.9822872507286914,-0.875
4.932300466135961,-0.9759167619387507,-0.875
4.963716392671858,-0.9685831611286349,-0.875
4.995132319207756,-0.9602936856769473,-0.875
5.026548245743654,-0.9510565162951583,-0.875
5.057964172279552,-0.9408807689542307,-0.875
5.089380098815449,-0.9297764858882571,-0.875
5.120796025351347,-0.9177546256839875,-0.875
5.152211951887245,-0.9048270524660263,-0.875
5.183627878423143,-0.8910065241883752,-0.875
5.21504380495904,-0.8763066800438715,-0.875
5.246459731494938,-0.8607420270039521,-0.875
5.277875658030836,-0.8443279255020241,-0.875
5.309291584566734,-0.8270805742745713,-0.875
5.340707511102631,-0.8090169943749574,-0.875
5.372123437638529,-0.790155012375701,-0.875
5.403539364174427,-0.7705132427758004,-0.875
5.434955290710325,-0.7501110696304711,-0.875
5.466371217246222,-0.7289686274214237,-0.625
5.49778714378212,-0.7071067811865602,-0.625
5.529203070318018,-0.6845471059287019,-0.625
5.560618996853916,-0.6613118653236656,-0.625
5.5920349233898135,-0.637423989748704,-0.625
5.623450849925711,-0.6129070536529913,-0.625
5.654866776461609,-0.5877852522924883,-0.625
5.686282702997507,-0.5620833778521463,-0.625
5.7176986295334045,-0.5358267949790129,-0.625
5.749114556069302,-0.509041415750388,-0.625
5.7805304826052,-0.4817536741017324,-0.375
5.811946409141098,-0.4539904997395644,-0.375
5.8433623356769955,-0.4257792915650907,-0.375
5.874778262212893,-0.3971478906347991,-0.375
5.906194188748791,-0.36812455268469685,-0.375
5.937610115284689,-0.33873792024531063,-0.375
5.9690260418205865,-0.30901699437496705,-0.375
6.000441968356484,-0.27899110603924926,-0.375
6.031857894892382,-0.24868988716487514,-0.125
6.06327382142828,-0.21814324139656324,-0.125
6.0946897479641775,-0.18738131458574564,-0.125
6.126105674500075,-0.15643446504025216,-0.125
6.157521601035973,-0.1253332335643258,-0.125
6.188937527571871,-0.09410831331853614,-0.125
6.2203534541077685,-0.06279051952933543,-0.125
6.251769380643666,-0.03141075907815055,-0.125
6.283185307179564,-2.24493898523326e-14,-0.125
